% SenecaTraining log file generated with citation-logger with CVS tag $Id: CitationLogger.cxx,v 1.1.1.1 2022/02/17 15:04:28 matteopiras Exp $
% eventID at start: 70; loaded inco file: GearTuning.inco
% Notes: 
% run started on Thu Apr  7 14:29:30 2022
% 
time	Y_p	Y_q	Y_r	Y_vtas	Y_alpha	Y_beta	Y_phi	Y_theta	Y_psi	Y_h	Y_x	Y_y	Y_pdot	Y_qdot	Y_rdot	Y_vtasdot	Y_hdot	Y_ralt	Y_m	Y_uwinde	Y_vwinde	Y_wwinde	Y_fxcg	Y_fycg	Y_fzcg	Y_n	Y_gamma	Y_chi	Y_vground	Y_torqueleft	Y_rpmleft	Y_rpmleft_IGNORE	Y_torqueright	Y_rpmright	Y_rpmright_IGNORE	Y_flaps_IGNORE	Y_gear_IGNORE	Y_de0	Y_da0	Y_dr0	Y_dte0	Y_dta0	Y_dtr0	Y_df0	Y_gear0	Y_pla10	Y_pla20	APstate	curVerticalState	curLateralState	theta_erf	phi_ref	ap_de	ap_da	ap_dr	target_alt	target_speed	hdg_bug	target_vs	alt_hold	active_nav_source	course	altitude_target_vnav	active_leg	needle_deviation	dme	brg	nav_R	Button_Press	alt_select_GUI	hdg_select_GUI	crs_select_GUI	turbulence	wind_shear	turb_int	wind_vel	wind_dir	GPS_failure	VOR_failure	ADC_failure	PFD_failure	GMU_failure	HSI_failure	AFCS_pit	AFCS_rol	clogged_sp	clogged_pt	
0.8	0.00123719	-0.132623	-0.00408403	46.4206	-0.00218852	-0.00115177	-0.00728185	-0.0879319	1.57203	912.93	9999.95	40037.5	0.000118846	0.0317211	-0.000637557	0.972467	-3.97577	912.93	0.137847	0	0	0	0.123019	0.00473814	-4.36203	0.444804	-0.0857518	1.57086	46.4206	0.0341403	2797.1	2797.1	0.0341403	2797.1	2797.1	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0164815	4.58809	64.3577	8497.15	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.84	0.00199824	-0.133561	-0.00514899	46.4759	-0.0022043	-0.00139671	-0.00718747	-0.0933095	1.57189	912.765	9999.95	40039.4	-0.00150975	0.0437717	-0.000659212	1.02379	-4.2288	912.765	0.138011	0	0	0	0.121871	0.00560717	-4.36729	0.44534	-0.0911152	1.57047	46.4759	0.0341367	2797.38	2797.38	0.0341367	2797.38	2797.38	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0178866	4.58719	64.3523	8495.48	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.88	0.00206041	-0.130437	-0.00296035	46.3993	-0.00343458	-0.000882531	-0.00709322	-0.0985872	1.57173	912.592	9999.95	40041.2	-0.00315401	0.0253479	-0.000583401	1.06777	-4.40865	912.592	0.137784	0	0	0	0.121284	0.00335869	-4.28326	0.436771	-0.0951589	1.57081	46.3993	0.0341334	2797.64	2797.64	0.0341334	2797.64	2797.64	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0193284	4.58629	64.3469	8493.82	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.92	0.00109482	-0.116876	0.000574487	46.523	-0.00803421	-5.41525e-05	-0.00703177	-0.103556	1.57173	912.415	9999.95	40043.1	-0.00258897	-0.00906085	-0.000473268	1.0784	-4.43722	912.415	0.138151	0	0	0	0.110653	5.07416e-05	-4.03547	0.411503	-0.0955221	1.57162	46.523	0.0341303	2797.88	2797.88	0.0341303	2797.88	2797.88	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0208051	4.58539	64.3415	8492.15	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.96	0.000884566	-0.121676	0.00297321	46.6877	-0.00737976	0.000505904	-0.0069898	-0.108315	1.57175	912.232	9999.95	40044.9	-0.00359237	-0.0154146	-0.000401065	1.12539	-4.70426	912.232	0.13864	0	0	0	0.107003	-0.00233074	-4.10197	0.418284	-0.100931	1.57221	46.6877	0.0341273	2798.11	2798.11	0.0341273	2798.11	2798.11	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0223152	4.58449	64.3361	8490.48	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.00105204	-0.126609	0.00255522	46.6117	-0.00639369	0.000409631	-0.00697097	-0.113307	1.5719	912.038	9999.95	40046.8	-0.00380717	0.0220383	-0.000414526	1.18239	-4.97379	912.038	0.138413	0	0	0	0.109504	-0.00195057	-4.13721	0.421878	-0.10691	1.57227	46.6117	0.0341246	2798.32	2798.32	0.0341246	2798.32	2798.32	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0238577	4.58359	64.3307	8488.8	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
1.04	0.00146227	-0.128	-0.00688517	46.7086	-0.0060947	-0.00177691	-0.0069111	-0.118555	1.57185	911.832	9999.95	40048.6	0.00124763	0.0525576	-0.000670277	1.23313	-5.24238	911.832	0.138701	0	0	0	0.10711	0.00744497	-4.16394	0.424604	-0.112473	1.57002	46.7086	0.034122	2798.52	2798.52	0.034122	2798.52	2798.52	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0254305	4.58268	64.3252	8487.13	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
1.08	0.00148129	-0.126751	-0.0010518	46.7423	-0.00678909	-0.000412895	-0.00683664	-0.123562	1.57175	911.619	9999.95	40050.5	-0.00279274	0.00625594	-0.000472113	1.27505	-5.44598	911.619	0.1388	0	0	0	0.104373	0.00149854	-4.13819	0.421978	-0.116776	1.57129	46.7423	0.0341195	2798.71	2798.71	0.0341195	2798.71	2798.71	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0270322	4.58178	64.3198	8485.46	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
1.12	0.000406322	-0.124633	-0.00991741	46.8434	-0.00761185	-0.00244897	-0.00676895	-0.128641	1.57147	911.397	9999.95	40052.3	0.00642554	0.0111119	-0.000717264	1.31524	-5.65634	911.397	0.1391	0	0	0	0.0998853	0.0106766	-4.10343	0.418433	-0.121045	1.56896	46.8434	0.0341172	2798.88	2798.88	0.0341172	2798.88	2798.88	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.0286612	4.58088	64.3144	8483.78	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
1.16	0.00107911	-0.123666	-0.0105778	46.8617	-0.00814311	-0.00258154	-0.0067027	-0.133633	1.57111	911.166	9999.95	40054.2	0.00471228	0.0085456	-0.000675371	1.35875	-5.86602	911.166	0.139154	0	0	0	0.0980379	0.0110702	-4.07382	0.415414	-0.125507	1.56845	46.8617	0.0341151	2799.04	2799.04	0.0341151	2799.04	2799.04	0	1	0.0872	0	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.030316	4.57997	64.309	8482.11	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
